#adm1+pcode,#adm2+pcode,#date,#affected+infected+confirmed+total,#affected+infected+dead+total,created_at,created_by
SD15,SD15032,2020-10-10,69.48113580364898,5.301582630717371,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-10-11,192.87750397840364,14.71703093394629,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-10-11,127.84656381947076,9.755009245352753,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-10-11,179.82262444603458,13.720911314219512,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-10-11,108.33447279610418,8.266188406977456,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-10-11,176.57019249813916,13.472742706681478,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-10-11,134.7753523926505,10.28369296254601,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-10-11,147.29215426554822,11.238755925089006,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-10-11,69.48113580364898,5.301582630717371,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-10-23,193.21677839173418,14.742918411402663,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-10-23,128.07144783674335,9.772168452468588,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-10-23,180.13893513107598,13.745046602371174,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-10-23,108.52503475352916,8.280728755978295,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-10-23,176.88078210675505,13.496441462541954,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-10-23,135.01242425261998,10.301782132225071,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-10-23,147.5512433671587,11.258525064798926,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-10-23,69.60335416038363,5.310908193832089,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-10-25,193.38641559839942,14.755862150130845,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-10-25,128.18388984537964,9.780748056026505,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-10-25,180.29709047359668,13.757114246447005,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-10-25,108.62031573224165,8.287998930478714,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-10-25,177.03607691106302,13.508290840472196,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-10-25,135.13096018260472,10.310826717064602,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-10-25,147.6807879179639,11.268409634653883,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-10-25,69.66446333875096,5.3155709753894484,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-10-26,193.72569001172997,14.781749627587217,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-10-26,128.40877386265225,9.797907263142344,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-10-26,180.61340115863808,13.781249534598667,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-10-26,108.81087768966664,8.302539279479555,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-10-26,177.3466665196789,13.531989596332672,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-10-26,135.3680320425742,10.328915886743664,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-10-26,147.93987701957437,11.288178774363804,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-10-26,69.78668169548561,5.324896538504166,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-10-30,194.23460163172575,14.820580843771772,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-10-30,128.74609988856113,9.823646073816096,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-10-30,181.08786718620019,13.81745246682616,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-10-30,109.09672062580411,8.324349802980814,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-10-30,177.81255093260276,13.567537730123389,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-10-30,135.72363983252842,10.356049641262253,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-10-30,148.32851067199007,11.317832483928683,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-10-30,69.97000923058759,5.338884883176244,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-11-02,194.57387604505627,14.84646832122814,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-11-02,128.97098390583375,9.840805280931933,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-11-02,181.4041778712416,13.841587754977821,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-11-02,109.2872825832291,8.338890151981653,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-11-02,178.12314054121865,13.591236485983865,2020-11-16 10:41:26.813055,milano
